gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Immp1l,2,105904638,105965558,protein_coding,1,60920,chr2_105904638_105965558
Dnajc24,2,105966709,106003549,protein_coding,-1,36840,chr2_105966709_106003549
Gm29053,2,106038463,106040496,lincRNA,-1,2033,chr2_106038463_106040496
Gm14015,2,106463823,106523103,lincRNA,-1,59280,chr2_106463823_106523103
Mpped2,2,106693269,106868356,protein_coding,1,175087,chr2_106693269_106868356
Arl14ep,2,106962527,106974424,protein_coding,-1,11897,chr2_106962527_106974424
Kcna4,2,107290639,107298502,protein_coding,1,7863,chr2_107290639_107298502
Gm13912,2,108183716,108291319,lincRNA,-1,107603,chr2_108183716_108291319
Gm13923,2,109022687,109025444,lincRNA,1,2757,chr2_109022687_109025444
Mettl15,2,109092297,109280748,protein_coding,-1,188451,chr2_109092297_109280748
Kif18a,2,109280738,109341747,protein_coding,1,61009,chr2_109280738_109341747
Gm45346,2,109670908,109676591,antisense,-1,5683,chr2_109670908_109676591
Bdnf,2,109674700,109727007,protein_coding,1,52307,chr2_109674700_109727007
Lin7c,2,109890853,109901003,protein_coding,1,10150,chr2_109890853_109901003
Lgr4,2,109917647,110014257,protein_coding,1,96610,chr2_109917647_110014257
Ccdc34,2,110017817,110173360,protein_coding,1,155543,chr2_110017817_110173360
Ccdc34os,2,110031250,110050479,antisense,-1,19229,chr2_110031250_110050479
Gm13936,2,110196889,110256131,antisense,1,59242,chr2_110196889_110256131
Bbox1,2,110262697,110314560,protein_coding,-1,51863,chr2_110262697_110314560
Fibin,2,110360917,110363183,protein_coding,-1,2266,chr2_110360917_110363183
Slc5a12,2,110597298,110647779,protein_coding,1,50481,chr2_110597298_110647779
Ano3,2,110655201,110950923,protein_coding,-1,295722,chr2_110655201_110950923
Muc15,2,110721340,110739527,protein_coding,1,18187,chr2_110721340_110739527
Gm13942,2,111051320,111057574,lincRNA,-1,6254,chr2_111051320_111057574
Gm13941,2,111088372,111105982,protein_coding,-1,17610,chr2_111088372_111105982
Gm15130,2,111134114,111152936,protein_coding,-1,18822,chr2_111134114_111152936
Gm13962,2,111246131,111256163,antisense,-1,10032,chr2_111246131_111256163
Olfr1276,2,111254516,111262026,protein_coding,1,7510,chr2_111254516_111262026
Olfr1277,2,111264946,111274106,protein_coding,-1,9160,chr2_111264946_111274106
Olfr1280,2,111314017,111326003,protein_coding,1,11986,chr2_111314017_111326003
Olfr1281,2,111326520,111332852,protein_coding,1,6332,chr2_111326520_111332852
Olfr1284,2,111375522,111380613,protein_coding,1,5091,chr2_111375522_111380613
Olfr1286,2,111417842,111423115,protein_coding,-1,5273,chr2_111417842_111423115
Olfr1291-ps1,2,111497180,111504553,protein_coding,1,7373,chr2_111497180_111504553
Olfr1295,2,111561423,111569681,protein_coding,-1,8258,chr2_111561423_111569681
Olfr1302,2,111777429,111782700,protein_coding,1,5271,chr2_111777429_111782700
Olfr1305,2,111867657,111877149,protein_coding,-1,9492,chr2_111867657_111877149
Olfr1307,2,111930116,111949440,protein_coding,-1,19324,chr2_111930116_111949440
Olfr1310,2,112004574,112012708,protein_coding,-1,8134,chr2_112004574_112012708
Olfr1312,2,112038068,112050238,protein_coding,-1,12170,chr2_112038068_112050238
Olfr1313,2,112070088,112077843,protein_coding,-1,7755,chr2_112070088_112077843
Olfr1315-ps1,2,112110057,112115440,protein_coding,-1,5383,chr2_112110057_112115440
Olfr1316,2,112126996,112134977,protein_coding,-1,7981,chr2_112126996_112134977
Olfr1317,2,112140329,112144054,protein_coding,1,3725,chr2_112140329_112144054
Olfr1318,2,112154198,112159157,protein_coding,1,4959,chr2_112154198_112159157
Lpcat4,2,112239468,112247111,protein_coding,1,7643,chr2_112239468_112247111
Nutm1,2,112247948,112259291,protein_coding,-1,11343,chr2_112247948_112259291
Nop10,2,112261926,112263269,protein_coding,1,1343,chr2_112261926_112263269
Slc12a6,2,112265825,112363163,protein_coding,1,97338,chr2_112265825_112363163
Gm21985,2,112266314,112406319,protein_coding,1,140005,chr2_112266314_112406319
Emc4,2,112363011,112368027,protein_coding,-1,5016,chr2_112363011_112368027
Katnbl1,2,112379211,112414240,protein_coding,1,35029,chr2_112379211_112414240
Emc7,2,112454997,112472162,protein_coding,1,17165,chr2_112454997_112472162
Chrm5,2,112479171,112480769,protein_coding,-1,1598,chr2_112479171_112480769
Aven,2,112492964,112634573,protein_coding,1,141609,chr2_112492964_112634573
Ryr3,2,112631355,113217096,protein_coding,-1,585741,chr2_112631355_113217096
Tmco5b,2,113285732,113297190,protein_coding,1,11458,chr2_113285732_113297190
Fmn1,2,113327736,113716767,protein_coding,1,389031,chr2_113327736_113716767
Gm13963,2,113387107,113441094,antisense,-1,53987,chr2_113387107_113441094
Gm13966,2,113440681,113442304,antisense,-1,1623,chr2_113440681_113442304
Gm13964,2,113500679,113504034,antisense,-1,3355,chr2_113500679_113504034
4930533B01Rik,2,113691053,113708550,antisense,-1,17497,chr2_113691053_113708550
Grem1,2,113746164,113758646,protein_coding,-1,12482,chr2_113746164_113758646
Scg5,2,113776362,113829121,protein_coding,-1,52759,chr2_113776362_113829121
Arhgap11a,2,113831492,113848661,protein_coding,-1,17169,chr2_113831492_113848661
Gjd2,2,114009601,114013619,protein_coding,-1,4018,chr2_114009601_114013619
Actc1,2,114047282,114053548,protein_coding,-1,6266,chr2_114047282_114053548
C130080G10Rik,2,114054335,114064868,antisense,1,10533,chr2_114054335_114064868
Aqr,2,114101170,114187024,protein_coding,-1,85854,chr2_114101170_114187024
Zfp770,2,114193461,114201469,protein_coding,-1,8008,chr2_114193461_114201469
Gm29234,2,114272174,114273435,lincRNA,-1,1261,chr2_114272174_114273435
Dph6,2,114516416,114654964,protein_coding,-1,138548,chr2_114516416_114654964
Gm13974,2,114854093,115043972,lincRNA,1,189879,chr2_114854093_115043972
Gm28494,2,114897916,115220708,lincRNA,-1,322792,chr2_114897916_115220708
Gm28493,2,115135550,115137786,lincRNA,1,2236,chr2_115135550_115137786
3110099E03Rik,2,115493513,115527744,lincRNA,-1,34231,chr2_115493513_115527744
Gm13977,2,115556786,115581555,antisense,-1,24769,chr2_115556786_115581555
BC052040,2,115581716,115778768,protein_coding,1,197052,chr2_115581716_115778768
Meis2,2,115863064,116065839,protein_coding,-1,202775,chr2_115863064_116065839
2700033N17Rik,2,116066218,116067444,lincRNA,-1,1226,chr2_116066218_116067444
G630016G05Rik,2,116067225,116085911,lincRNA,1,18686,chr2_116067225_116085911
Gm13990,2,116848099,116877168,antisense,-1,29069,chr2_116848099_116877168
Tmco5,2,116878691,116892494,protein_coding,1,13803,chr2_116878691_116892494
D330050G23Rik,2,116900152,116912791,lincRNA,1,12639,chr2_116900152_116912791
Gm29340,2,116972575,116976428,lincRNA,-1,3853,chr2_116972575_116976428
Spred1,2,117121374,117182279,protein_coding,1,60905,chr2_117121374_117182279
Fam98b,2,117249739,117271540,protein_coding,1,21801,chr2_117249739_117271540
Rasgrp1,2,117279993,117343001,protein_coding,-1,63008,chr2_117279993_117343001
Gm13982,2,117414392,117417697,lincRNA,-1,3305,chr2_117414392_117417697
Gm13985,2,117806678,117812813,lincRNA,-1,6135,chr2_117806678_117812813
4930412B13Rik,2,117821928,117909136,lincRNA,1,87208,chr2_117821928_117909136
Thbs1,2,118111876,118127133,protein_coding,1,15257,chr2_118111876_118127133
Fsip1,2,118130424,118256966,protein_coding,-1,126542,chr2_118130424_118256966
A930104D05Rik,2,118270233,118276169,lincRNA,-1,5936,chr2_118270233_118276169
Gpr176,2,118277110,118373419,protein_coding,-1,96309,chr2_118277110_118373419
1700054M17Rik,2,118304914,118308166,antisense,1,3252,chr2_118304914_118308166
Eif2ak4,2,118388618,118475234,protein_coding,1,86616,chr2_118388618_118475234
Srp14,2,118475850,118479711,protein_coding,-1,3861,chr2_118475850_118479711
Bmf,2,118528757,118549687,protein_coding,-1,20930,chr2_118528757_118549687
Bub1b,2,118598211,118641591,protein_coding,1,43380,chr2_118598211_118641591
Pak6,2,118663303,118698020,protein_coding,1,34717,chr2_118663303_118698020
Ankrd63,2,118699103,118703963,protein_coding,-1,4860,chr2_118699103_118703963
Plcb2,2,118707517,118728438,protein_coding,-1,20921,chr2_118707517_118728438
Inafm2,2,118745758,118748810,protein_coding,1,3052,chr2_118745758_118748810
Phgr1,2,118772769,118778165,protein_coding,1,5396,chr2_118772769_118778165
Disp2,2,118779719,118811293,protein_coding,1,31574,chr2_118779719_118811293
Knstrn,2,118814003,118853957,protein_coding,1,39954,chr2_118814003_118853957
Gm14091,2,118829874,118834122,antisense,-1,4248,chr2_118829874_118834122
Ivd,2,118861954,118882909,protein_coding,1,20955,chr2_118861954_118882909
Bahd1,2,118900377,118924528,protein_coding,1,24151,chr2_118900377_118924528
Chst14,2,118926496,118928585,protein_coding,1,2089,chr2_118926496_118928585
Gm14089,2,118997068,119000684,antisense,1,3616,chr2_118997068_119000684
Ccdc32,2,119017779,119029393,protein_coding,-1,11614,chr2_119017779_119029393
Rpusd2,2,119034790,119039769,protein_coding,1,4979,chr2_119034790_119039769
Knl1,2,119047119,119105501,protein_coding,1,58382,chr2_119047119_119105501
Rad51,2,119112793,119147445,protein_coding,1,34652,chr2_119112793_119147445
Rmdn3,2,119137001,119157034,protein_coding,-1,20033,chr2_119137001_119157034
Gchfr,2,119167773,119172390,protein_coding,1,4617,chr2_119167773_119172390
Dnajc17,2,119172500,119208795,protein_coding,-1,36295,chr2_119172500_119208795
Gm14137,2,119174509,119177575,protein_coding,1,3066,chr2_119174509_119177575
Zfyve19,2,119208617,119217049,protein_coding,1,8432,chr2_119208617_119217049
Ppp1r14d,2,119218119,119229906,protein_coding,-1,11787,chr2_119218119_119229906
Spint1,2,119237362,119249527,protein_coding,1,12165,chr2_119237362_119249527
Rhov,2,119269201,119271272,protein_coding,-1,2071,chr2_119269201_119271272
Vps18,2,119288740,119298453,protein_coding,1,9713,chr2_119288740_119298453
Dll4,2,119325784,119335962,protein_coding,1,10178,chr2_119325784_119335962
Chac1,2,119351229,119354381,protein_coding,1,3152,chr2_119351229_119354381
Ino80,2,119373042,119477687,protein_coding,-1,104645,chr2_119373042_119477687
Exd1,2,119516505,119547627,protein_coding,-1,31122,chr2_119516505_119547627
Chp1,2,119547697,119587027,protein_coding,1,39330,chr2_119547697_119587027
Oip5,2,119609512,119618469,protein_coding,-1,8957,chr2_119609512_119618469
Nusap1,2,119618298,119651244,protein_coding,1,32946,chr2_119618298_119651244
Ndufaf1,2,119655446,119662827,protein_coding,-1,7381,chr2_119655446_119662827
Rtf1,2,119675068,119735407,protein_coding,1,60339,chr2_119675068_119735407
Itpka,2,119742337,119751263,protein_coding,1,8926,chr2_119742337_119751263
Ltk,2,119751320,119760431,protein_coding,-1,9111,chr2_119751320_119760431
Rpap1,2,119763304,119787537,protein_coding,-1,24233,chr2_119763304_119787537
Tyro3,2,119797733,119818104,protein_coding,1,20371,chr2_119797733_119818104
Mga,2,119897228,119969581,protein_coding,1,72353,chr2_119897228_119969581
Mapkbp1,2,119972699,120027408,protein_coding,1,54709,chr2_119972699_120027408
Gm13999,2,120024807,120027453,antisense,-1,2646,chr2_120024807_120027453
Gm28042,2,120027493,120043033,protein_coding,1,15540,chr2_120027493_120043033
Ehd4,2,120089175,120154606,protein_coding,-1,65431,chr2_120089175_120154606
Pla2g4e,2,120166412,120245335,protein_coding,-1,78923,chr2_120166412_120245335
Pla2g4d,2,120265595,120289197,protein_coding,-1,23602,chr2_120265595_120289197
Pla2g4f,2,120299957,120314165,protein_coding,-1,14208,chr2_120299957_120314165
Vps39,2,120316461,120353137,protein_coding,-1,36676,chr2_120316461_120353137
Tmem87a,2,120355312,120404113,protein_coding,-1,48801,chr2_120355312_120404113
Ganc,2,120403896,120461700,protein_coding,1,57804,chr2_120403896_120461700
Capn3,2,120463572,120504918,protein_coding,1,41346,chr2_120463572_120504918
Zfp106,2,120506820,120563843,protein_coding,-1,57023,chr2_120506820_120563843
Snap23,2,120567671,120601255,protein_coding,1,33584,chr2_120567671_120601255
Lrrc57,2,120604238,120609520,protein_coding,-1,5282,chr2_120604238_120609520
Haus2,2,120609383,120621560,protein_coding,1,12177,chr2_120609383_120621560
Stard9,2,120629121,120731895,protein_coding,1,102774,chr2_120629121_120731895
Cdan1,2,120716154,120850128,protein_coding,-1,133974,chr2_120716154_120850128
Ttbk2,2,120732816,120850604,protein_coding,-1,117788,chr2_120732816_120850604
Ubr1,2,120860269,120970715,protein_coding,-1,110446,chr2_120860269_120970715
Tmem62,2,120977017,121007852,protein_coding,1,30835,chr2_120977017_121007852
Ccndbp1,2,121008403,121016904,protein_coding,1,8501,chr2_121008403_121016904
Epb42,2,121017891,121037072,protein_coding,-1,19181,chr2_121017891_121037072
Tgm5,2,121046111,121085841,protein_coding,-1,39730,chr2_121046111_121085841
Tgm7,2,121093565,121116396,protein_coding,-1,22831,chr2_121093565_121116396
Lcmt2,2,121128307,121140653,protein_coding,-1,12346,chr2_121128307_121140653
Adal,2,121140428,121156680,protein_coding,1,16252,chr2_121140428_121156680
Zscan29,2,121158273,121171125,protein_coding,-1,12852,chr2_121158273_121171125
Tubgcp4,2,121170654,121198770,protein_coding,1,28116,chr2_121170654_121198770
Trp53bp1,2,121193281,121271407,protein_coding,-1,78126,chr2_121193281_121271407
Map1a,2,121289600,121310832,protein_coding,1,21232,chr2_121289600_121310832
Gm14978,2,121293703,121296008,antisense,-1,2305,chr2_121293703_121296008
Ppip5k1,2,121310561,121355396,protein_coding,-1,44835,chr2_121310561_121355396
Ckmt1,2,121357714,121363737,protein_coding,1,6023,chr2_121357714_121363737
Strc,2,121363728,121387168,protein_coding,-1,23440,chr2_121363728_121387168
Catsper2,2,121392631,121413792,protein_coding,-1,21161,chr2_121392631_121413792
Pdia3,2,121413775,121438687,protein_coding,1,24912,chr2_121413775_121438687
Ell3,2,121439010,121444278,protein_coding,-1,5268,chr2_121439010_121444278
Serinc4,2,121439059,121456781,protein_coding,-1,17722,chr2_121439059_121456781
Serf2,2,121449195,121458313,protein_coding,1,9118,chr2_121449195_121458313
Hypk,2,121453290,121458672,protein_coding,1,5382,chr2_121453290_121458672
Mfap1b,2,121460235,121474067,protein_coding,-1,13832,chr2_121460235_121474067
Mfap1a,2,121491911,121506665,protein_coding,-1,14754,chr2_121491911_121506665
Wdr76,2,121506723,121544860,protein_coding,1,38137,chr2_121506723_121544860
Frmd5,2,121545529,121807087,protein_coding,-1,261558,chr2_121545529_121807087
Gm14019,2,121865781,121866717,antisense,-1,936,chr2_121865781_121866717
Casc4,2,121866970,121936220,protein_coding,1,69250,chr2_121866970_121936220
Mageb3,2,121953752,121956092,protein_coding,-1,2340,chr2_121953752_121956092
Ctdspl2,2,121956001,122013642,protein_coding,1,57641,chr2_121956001_122013642
Eif3j1,2,122028546,122056598,protein_coding,1,28052,chr2_122028546_122056598
Spg11,2,122053520,122118386,protein_coding,-1,64866,chr2_122053520_122118386
Patl2,2,122120108,122186189,protein_coding,-1,66081,chr2_122120108_122186189
B2m,2,122147686,122153083,protein_coding,1,5397,chr2_122147686_122153083
Trim69,2,122160700,122179027,protein_coding,1,18327,chr2_122160700_122179027
Terb2,2,122186272,122206397,protein_coding,1,20125,chr2_122186272_122206397
Sord,2,122234749,122265340,protein_coding,1,30591,chr2_122234749_122265340
Duox2,2,122279247,122298449,protein_coding,-1,19202,chr2_122279247_122298449
Duoxa2,2,122298900,122302885,protein_coding,1,3985,chr2_122298900_122302885
Duoxa1,2,122302191,122313730,protein_coding,-1,11539,chr2_122302191_122313730
Duox1,2,122315672,122347972,protein_coding,1,32300,chr2_122315672_122347972
Shf,2,122348892,122369162,protein_coding,-1,20270,chr2_122348892_122369162
Slc28a2,2,122426477,122461137,protein_coding,1,34660,chr2_122426477_122461137
Gatm,2,122594467,122611303,protein_coding,-1,16836,chr2_122594467_122611303
AA467197,2,122636986,122652630,protein_coding,1,15644,chr2_122636986_122652630
Slc30a4,2,122681233,122714102,protein_coding,-1,32869,chr2_122681233_122714102
Bloc1s6os,2,122733290,122738362,antisense,-1,5072,chr2_122733290_122738362
Bloc1s6,2,122738503,122749475,protein_coding,1,10972,chr2_122738503_122749475
Sqor,2,122765237,122809569,protein_coding,1,44332,chr2_122765237_122809569
Sema6d,2,124089969,124667770,protein_coding,1,577801,chr2_124089969_124667770
4930517E11Rik,2,124123636,124129956,lincRNA,-1,6320,chr2_124123636_124129956
4930583P06Rik,2,124217679,124222331,lincRNA,-1,4652,chr2_124217679_124222331
Slc24a5,2,125068124,125088677,protein_coding,1,20553,chr2_125068124_125088677
Myef2,2,125084628,125123661,protein_coding,-1,39033,chr2_125084628_125123661
Ctxn2,2,125136633,125147841,protein_coding,1,11208,chr2_125136633_125147841
Slc12a1,2,125152505,125230002,protein_coding,1,77497,chr2_125152505_125230002
Gm14002,2,125207529,125217512,antisense,-1,9983,chr2_125207529_125217512
Dut,2,125247190,125258608,protein_coding,1,11418,chr2_125247190_125258608
Fbn1,2,125300594,125507993,protein_coding,-1,207399,chr2_125300594_125507993
Gm9913,2,125505089,125507881,antisense,1,2792,chr2_125505089_125507881
Cep152,2,125563088,125625113,protein_coding,-1,62025,chr2_125563088_125625113
Shc4,2,125627447,125724148,protein_coding,-1,96701,chr2_125627447_125724148
Eid1,2,125673095,125674785,protein_coding,1,1690,chr2_125673095_125674785
Secisbp2l,2,125736986,125782870,protein_coding,-1,45884,chr2_125736986_125782870
Cops2,2,125830304,125859139,protein_coding,-1,28835,chr2_125830304_125859139
Galk2,2,125859109,125984299,protein_coding,1,125190,chr2_125859109_125984299
Fam227b,2,125983483,126152004,protein_coding,-1,168521,chr2_125983483_126152004
Fgf7,2,126034658,126091185,protein_coding,1,56527,chr2_126034658_126091185
Dtwd1,2,126152141,126165279,protein_coding,1,13138,chr2_126152141_126165279
Gm17555,2,126215100,126216212,protein_coding,1,1112,chr2_126215100_126216212
Atp8b4,2,126320973,126500674,protein_coding,-1,179701,chr2_126320973_126500674
Slc27a2,2,126552407,126588243,protein_coding,1,35836,chr2_126552407_126588243
Hdc,2,126593667,126619299,protein_coding,-1,25632,chr2_126593667_126619299
Gabpb1,2,126627442,126676337,protein_coding,-1,48895,chr2_126627442_126676337
Gm27003,2,126675916,126683805,antisense,1,7889,chr2_126675916_126683805
Usp8,2,126707328,126759297,protein_coding,1,51969,chr2_126707328_126759297
Usp50,2,126709096,126783470,protein_coding,-1,74374,chr2_126709096_126783470
Trpm7,2,126791565,126876230,protein_coding,-1,84665,chr2_126791565_126876230
Sppl2a,2,126890391,126933235,protein_coding,-1,42844,chr2_126890391_126933235
Ap4e1,2,127008717,127067909,protein_coding,1,59192,chr2_127008717_127067909
Blvra,2,127070665,127097084,protein_coding,1,26419,chr2_127070665_127097084
Ncaph,2,127103809,127133954,protein_coding,-1,30145,chr2_127103809_127133954
Itpripl1,2,127138772,127143442,protein_coding,-1,4670,chr2_127138772_127143442
1810024B03Rik,2,127186355,127208280,protein_coding,-1,21925,chr2_127186355_127208280
Snrnp200,2,127208386,127240451,protein_coding,1,32065,chr2_127208386_127240451
Ciao1,2,127240938,127247816,protein_coding,-1,6878,chr2_127240938_127247816
Tmem127,2,127247908,127261107,protein_coding,1,13199,chr2_127247908_127261107
Stard7,2,127270218,127298932,protein_coding,1,28714,chr2_127270218_127298932
Dusp2,2,127336159,127338376,protein_coding,1,2217,chr2_127336159_127338376
Astl,2,127338639,127357651,protein_coding,1,19012,chr2_127338639_127357651
Gpat2,2,127425199,127436092,protein_coding,1,10893,chr2_127425199_127436092
Fahd2a,2,127436215,127444565,protein_coding,-1,8350,chr2_127436215_127444565
Kcnip3,2,127456498,127522094,protein_coding,-1,65596,chr2_127456498_127522094
Prom2,2,127526473,127541467,protein_coding,-1,14994,chr2_127526473_127541467
Zfp661,2,127574662,127587094,protein_coding,-1,12432,chr2_127574662_127587094
