gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Atp6v0d1,8,105524465,105566047,protein_coding,-1,41582,chr8_105524465_105566047
Atp6v0d2,4,19876841,19922605,protein_coding,-1,45764,chr4_19876841_19922605
Atp6v0e,17,26663231,26699647,protein_coding,1,36416,chr17_26663231_26699647
Atp6v0e2,6,48537615,48541801,protein_coding,1,4186,chr6_48537615_48541801
Atp6v1a,16,44085402,44139705,protein_coding,-1,54303,chr16_44085402_44139705
Atp6v1b1,6,83742990,83758855,protein_coding,1,15865,chr6_83742990_83758855
Atp6v1b2,8,69088646,69113711,protein_coding,1,25065,chr8_69088646_69113711
Atp6v1c1,15,38661933,38692446,protein_coding,1,30513,chr15_38661933_38692446
Atp6v1c2,12,17284721,17329359,protein_coding,-1,44638,chr12_17284721_17329359
Atp6v1d,12,78840725,78861638,protein_coding,-1,20913,chr12_78840725_78861638
Atp6v1e1,6,120794305,120822793,protein_coding,-1,28488,chr6_120794305_120822793
Atp6v1f,6,29467718,29470512,protein_coding,1,2794,chr6_29467718_29470512
Atp6v1g1,4,63544772,63550750,protein_coding,1,5978,chr4_63544772_63550750
Atp6v1g2,17,35233660,35238767,protein_coding,1,5107,chr17_35233660_35238767
Atp6v1h,1,5070018,5162529,protein_coding,1,92511,chr1_5070018_5162529
Atp7a,X,106027276,106124926,protein_coding,1,97650,chrX_106027276_106124926
Atp7b,8,21992785,22060305,protein_coding,-1,67520,chr8_21992785_22060305
Atp8a1,5,67618140,67847434,protein_coding,-1,229294,chr5_67618140_67847434
Atp8a2,14,59638540,60197179,protein_coding,-1,558639,chr14_59638540_60197179
Atp8b1,18,64528967,64661267,protein_coding,-1,132300,chr18_64528967_64661267
Atp8b2,3,89939481,89963508,protein_coding,-1,24027,chr3_89939481_89963508
Atp8b3,10,80519584,80539124,protein_coding,-1,19540,chr10_80519584_80539124
Atp8b4,2,126320973,126500674,protein_coding,-1,179701,chr2_126320973_126500674
Atp8b5,4,43267159,43373833,protein_coding,1,106674,chr4_43267159_43373833
Atp9a,2,168634438,168742409,protein_coding,-1,107971,chr2_168634438_168742409
Atp9b,18,80734141,80934060,protein_coding,-1,199919,chr18_80734141_80934060
Atpaf1,4,115784812,115822655,protein_coding,1,37843,chr4_115784812_115822655
Atpaf2,11,60400626,60418457,protein_coding,-1,17831,chr11_60400626_60418457
Atpif1,4,132530555,132533659,protein_coding,-1,3104,chr4_132530555_132533659
Atr,9,95857597,95951781,protein_coding,1,94184,chr9_95857597_95951781
Atraid,5,31048312,31054623,protein_coding,1,6311,chr5_31048312_31054623
Atrip,9,109057933,109074124,protein_coding,-1,16191,chr9_109057933_109074124
Atrn,2,130906495,131030333,protein_coding,1,123838,chr2_130906495_131030333
Atrnl1,19,57611034,58133343,protein_coding,1,522309,chr19_57611034_58133343
Atrx,X,105797615,105929403,protein_coding,-1,131788,chrX_105797615_105929403
Atxn1,13,45549755,45965008,protein_coding,-1,415253,chr13_45549755_45965008
Atxn10,15,85336245,85463212,protein_coding,1,126967,chr15_85336245_85463212
Atxn1l,8,109726451,109737739,protein_coding,-1,11288,chr8_109726451_109737739
Atxn2,5,121711337,121816493,protein_coding,1,105156,chr5_121711337_121816493
Atxn2l,7,126491708,126503437,protein_coding,-1,11729,chr7_126491708_126503437
Atxn3,12,101918901,101958246,protein_coding,-1,39345,chr12_101918901_101958246
Atxn7,14,13961440,14107302,protein_coding,1,145862,chr14_13961440_14107302
Atxn7l1,12,33147693,33373185,protein_coding,1,225492,chr12_33147693_33373185
Atxn7l1os2,12,33358243,33394760,antisense,-1,36517,chr12_33358243_33394760
Atxn7l2,3,108202222,108210934,protein_coding,-1,8712,chr3_108202222_108210934
Atxn7l3,11,102289300,102296631,protein_coding,-1,7331,chr11_102289300_102296631
Atxn7l3b,10,112925430,112929001,protein_coding,-1,3571,chr10_112925430_112929001
Auh,13,52835119,52929681,protein_coding,-1,94562,chr13_52835119_52929681
Aunip,4,134510999,134523927,protein_coding,1,12928,chr4_134510999_134523927
Aup1,6,83054521,83057808,protein_coding,1,3287,chr6_83054521_83057808
Aurka,2,172356190,172370535,protein_coding,-1,14345,chr2_172356190_172370535
Aurkaip1,4,155831272,155833130,protein_coding,1,1858,chr4_155831272_155833130
Aurkb,11,69045647,69051664,protein_coding,1,6017,chr11_69045647_69051664
Aurkc,7,6995300,7003091,protein_coding,1,7791,chr7_6995300_7003091
Auts2,5,131437333,132543344,protein_coding,-1,1106011,chr5_131437333_132543344
Aven,2,112492964,112634573,protein_coding,1,141609,chr2_112492964_112634573
Avil,10,127000709,127020994,protein_coding,1,20285,chr10_127000709_127020994
Avl9,6,56714899,56761912,protein_coding,1,47013,chr6_56714899_56761912
Avp,2,130580620,130582554,protein_coding,-1,1934,chr2_130580620_130582554
Avpi1,19,42123273,42129059,protein_coding,-1,5786,chr19_42123273_42129059
Avpr1a,10,122448499,122453452,protein_coding,1,4953,chr10_122448499_122453452
Avpr1b,1,131599239,131612000,protein_coding,1,12761,chr1_131599239_131612000
Avpr2,X,73892102,73895502,protein_coding,1,3400,chrX_73892102_73895502
Awat2,X,100402221,100442717,protein_coding,-1,40496,chrX_100402221_100442717
Axdnd1,1,156323509,156421159,protein_coding,-1,97650,chr1_156323509_156421159
Axin1,17,26138688,26195811,protein_coding,1,57123,chr17_26138688_26195811
Axin2,11,108920349,108950783,protein_coding,1,30434,chr11_108920349_108950783
Axl,7,25757273,25788705,protein_coding,-1,31432,chr7_25757273_25788705
Aym1,5,113357294,113357821,protein_coding,1,527,chr5_113357294_113357821
Azi2,9,118040499,118069794,protein_coding,1,29295,chr9_118040499_118069794
Azin1,15,38487427,38519266,protein_coding,-1,31839,chr15_38487427_38519266
Azin2,4,128930233,128962442,protein_coding,-1,32209,chr4_128930233_128962442
B020004J07Rik,4,101834969,101844023,protein_coding,-1,9054,chr4_101834969_101844023
B020011L13Rik,1,117781133,117803359,protein_coding,1,22226,chr1_117781133_117803359
B020018J22Rik,12,112428284,112435338,lincRNA,-1,7054,chr12_112428284_112435338
B130024G19Rik,7,70364910,70489972,processed_transcript,1,125062,chr7_70364910_70489972
B130034C11Rik,16,87495999,87504033,processed_transcript,1,8034,chr16_87495999_87504033
B130055M24Rik,7,127448636,127460360,processed_transcript,1,11724,chr7_127448636_127460360
B230110C06Rik,14,15437623,15452445,processed_transcript,1,14822,chr14_15437623_15452445
B230110G15Rik,6,138580624,138599314,antisense,1,18690,chr6_138580624_138599314
B230112J18Rik,5,116312360,116318281,lincRNA,1,5921,chr5_116312360_116318281
B230118H07Rik,2,101560781,101649532,protein_coding,-1,88751,chr2_101560781_101649532
B230119M05Rik,X,134684562,134686462,processed_transcript,-1,1900,chrX_134684562_134686462
B230206H07Rik,7,141359141,141365110,processed_transcript,-1,5969,chr7_141359141_141365110
B230206L02Rik,11,94133485,94155776,processed_transcript,1,22291,chr11_94133485_94155776
B230208H11Rik,10,12916648,12923090,lincRNA,-1,6442,chr10_12916648_12923090
B230209E15Rik,7,61529871,61615327,lincRNA,-1,85456,chr7_61529871_61615327
B230216N24Rik,1,98031116,98057680,processed_transcript,-1,26564,chr1_98031116_98057680
B230217C12Rik,11,97840780,97844099,protein_coding,1,3319,chr11_97840780_97844099
B230217O12Rik,19,57323193,57360775,processed_transcript,-1,37582,chr19_57323193_57360775
B230219D22Rik,13,55693124,55703500,protein_coding,1,10376,chr13_55693124_55703500
B230311B06Rik,7,118592328,118596838,lincRNA,1,4510,chr7_118592328_118596838
B230312C02Rik,2,180370491,180385885,lincRNA,-1,15394,chr2_180370491_180385885
B230317F23Rik,8,60983437,60985908,lincRNA,1,2471,chr8_60983437_60985908
B230319C09Rik,6,83441755,83448322,processed_transcript,1,6567,chr6_83441755_83448322
B230369F24Rik,CHR_MG4281_PATCH,178313327,178318549,antisense;lncRNA,-1,5222,chrCHR_MG4281_PATCH_178313327_178318549
B230398E01Rik,3,94959034,94962048,antisense,-1,3014,chr3_94959034_94962048
B2m,2,122147686,122153083,protein_coding,1,5397,chr2_122147686_122153083
B330016D10Rik,4,141546189,141547892,pseudogene,1,1703,chr4_141546189_141547892
B3galnt1,3,69574158,69598960,protein_coding,-1,24802,chr3_69574158_69598960
B3galnt2,13,13954469,13999103,protein_coding,1,44634,chr13_13954469_13999103
B3galt1,2,67565871,68122689,protein_coding,1,556818,chr2_67565871_68122689
B3galt2,1,143640664,143654614,protein_coding,1,13950,chr1_143640664_143654614
B3galt4,17,33949909,33951488,protein_coding,-1,1579,chr17_33949909_33951488
B3galt5,16,96235801,96319859,protein_coding,1,84058,chr16_96235801_96319859
B3galt6,4,155989466,155992649,protein_coding,-1,3183,chr4_155989466_155992649
B3gat1,9,26733728,26763101,protein_coding,1,29373,chr9_26733728_26763101
B3gat2,1,23761753,23849158,protein_coding,1,87405,chr1_23761753_23849158
B3gat3,19,8920374,8927236,protein_coding,1,6862,chr19_8920374_8927236
B3glct,5,149678230,149762599,protein_coding,1,84369,chr5_149678230_149762599
B3gnt2,11,22759738,22860961,protein_coding,-1,101223,chr11_22759738_22860961
B3gnt3,8,71690756,71701789,protein_coding,-1,11033,chr8_71690756_71701789
B3gnt4,5,123510460,123511882,protein_coding,1,1422,chr5_123510460_123511882
B3gnt5,16,19760208,19772753,protein_coding,1,12545,chr16_19760208_19772753
B3gnt6,7,98192417,98199481,protein_coding,-1,7064,chr7_98192417_98199481
B3gnt7,1,86302832,86307305,protein_coding,1,4473,chr1_86302832_86307305
B3gnt8,7,25626654,25635100,protein_coding,1,8446,chr7_25626654_25635100
B3gnt9,8,105252638,105255153,protein_coding,-1,2515,chr8_105252638_105255153
B3gntl1,11,121616197,121673153,protein_coding,-1,56956,chr11_121616197_121673153
B430010I23Rik,8,41017468,41024216,antisense,1,6748,chr8_41017468_41024216
B430212C06Rik,18,67321209,67344103,processed_transcript,-1,22894,chr18_67321209_67344103
B430306N03Rik,17,48312244,48327024,protein_coding,1,14780,chr17_48312244_48327024
B4galnt1,10,127165225,127172330,protein_coding,1,7105,chr10_127165225_127172330
B4galnt2,11,95865943,95914891,protein_coding,-1,48948,chr11_95865943_95914891
B4galnt3,6,120203073,120294559,protein_coding,-1,91486,chr6_120203073_120294559
B4galnt4,7,141061104,141072400,protein_coding,1,11296,chr7_141061104_141072400
B4galt1,4,40804602,40854005,protein_coding,-1,49403,chr4_40804602_40854005
B4galt2,4,117869260,117883487,protein_coding,-1,14227,chr4_117869260_117883487
B4galt3,1,171270328,171276896,protein_coding,1,6568,chr1_171270328_171276896
B4galt4,16,38742264,38769049,protein_coding,1,26785,chr16_38742264_38769049
B4galt5,2,167298444,167349183,protein_coding,-1,50739,chr2_167298444_167349183
B4galt6,18,20684599,20746404,protein_coding,-1,61805,chr18_20684599_20746404
B4galt7,13,55599896,55610443,protein_coding,1,10547,chr13_55599896_55610443
B4gat1,19,5038826,5041131,protein_coding,1,2305,chr19_5038826_5041131
B630019K06Rik,X,8892382,8894964,protein_coding,1,2582,chrX_8892382_8894964
B830017H08Rik,16,17833121,17835008,protein_coding,1,1887,chr16_17833121_17835008
B930018H19Rik,8,34589420,34640316,lincRNA,-1,50896,chr8_34589420_34640316
B930025P03Rik,8,10870422,10882454,lincRNA,-1,12032,chr8_10870422_10882454
B930059L03Rik,12,110590512,110592700,lincRNA,1,2188,chr12_110590512_110592700
B930095G15Rik,14,121248706,121253971,sense_intronic,1,5265,chr14_121248706_121253971
B9d1,11,61505144,61512931,protein_coding,1,7787,chr11_61505144_61512931
B9d1os,11,61504386,61505059,antisense,-1,673,chr11_61504386_61505059
B9d2,7,25680780,25686558,protein_coding,1,5778,chr7_25680780_25686558
BB019430,10,58696745,58704279,lincRNA,1,7534,chr10_58696745_58704279
BB031773,4,103004106,103011965,antisense,-1,7859,chr4_103004106_103011965
BB557941,2,57127479,57181754,processed_transcript,-1,54275,chr2_57127479_57181754
BC002059,17,16951539,16974157,lincRNA,1,22618,chr17_16951539_16974157
BC003965,17,25184554,25187662,protein_coding,1,3108,chr17_25184554_25187662
BC004004,17,29268788,29314065,protein_coding,1,45277,chr17_29268788_29314065
BC005537,13,24801657,24816197,protein_coding,1,14540,chr13_24801657_24816197
BC005624,2,30972177,30982201,protein_coding,-1,10024,chr2_30972177_30982201
BC006965,11,112663927,112781976,processed_transcript,-1,118049,chr11_112663927_112781976
BC016579,16,45626848,45654068,protein_coding,-1,27220,chr16_45626848_45654068
BC017158,7,128271379,128298170,protein_coding,-1,26791,chr7_128271379_128298170
BC018473,11,116752167,116759373,antisense,1,7206,chr11_116752167_116759373
BC021767,3,94661830,94670696,transcribed_unprocessed_pseudogene,-1,8866,chr3_94661830_94670696
BC024063,10,82083353,82111216,protein_coding,1,27863,chr10_82083353_82111216
BC024139,15,76119517,76126596,protein_coding,-1,7079,chr15_76119517_76126596
BC024386,7,140906014,140907983,processed_transcript,1,1969,chr7_140906014_140907983
BC024978,7,27195781,27210186,protein_coding,1,14405,chr7_27195781_27210186
BC025920,10,81606270,81620703,protein_coding,1,14433,chr10_81606270_81620703
BC028528,3,95883954,95892005,protein_coding,-1,8051,chr3_95883954_95892005
BC029722,2,155817730,155819426,protein_coding,-1,1696,chr2_155817730_155819426
BC030500,8,58911755,58914298,protein_coding,1,2543,chr8_58911755_58914298
BC031181,18,75005868,75010152,protein_coding,1,4284,chr18_75005868_75010152
BC034090,1,155212471,155244444,protein_coding,-1,31973,chr1_155212471_155244444
BC035044,6,128849090,128891126,protein_coding,-1,42036,chr6_128849090_128891126
BC037032,15,4020114,4027405,processed_transcript,-1,7291,chr15_4020114_4027405
BC037704,19,43675178,43677176,processed_transcript,1,1998,chr19_43675178_43677176
BC039966,4,153947633,153950503,antisense,-1,2870,chr4_153947633_153950503
BC046251,7,65582070,65618884,lincRNA,1,36814,chr7_65582070_65618884
BC048403,10,121739937,121752878,protein_coding,1,12941,chr10_121739937_121752878
BC048507,13,67863326,67863925,protein_coding,1,599,chr13_67863326_67863925
BC048559,10,41746721,41783437,antisense,1,36716,chr10_41746721_41783437
BC048562,9,108436482,108446086,protein_coding,1,9604,chr9_108436482_108446086
BC048679,7,81494275,81498281,protein_coding,-1,4006,chr7_81494275_81498281
BC049352,9,45182007,45250020,protein_coding,1,68013,chr9_45182007_45250020
BC049715,6,136827626,136840662,protein_coding,1,13036,chr6_136827626_136840662
BC049762,11,51253651,51263046,protein_coding,-1,9395,chr11_51253651_51263046
BC051019,7,109712181,109723850,protein_coding,-1,11669,chr7_109712181_109723850
BC051142,17,34398820,34460734,protein_coding,1,61914,chr17_34398820_34460734
BC051226,17,33908044,33909317,bidirectional_promoter_lncRNA,-1,1273,chr17_33908044_33909317
BC051408,18,28711861,28726847,lincRNA,1,14986,chr18_28711861_28726847
BC052040,2,115581716,115778768,protein_coding,1,197052,chr2_115581716_115778768
BC053393,11,46571536,46589232,protein_coding,1,17696,chr11_46571536_46589232
BC055324,1,163945993,163994796,protein_coding,-1,48803,chr1_163945993_163994796
BC055402,1,57200645,57214993,lincRNA,-1,14348,chr1_57200645_57214993
BC064078,6,128992952,129008040,transcribed_unprocessed_pseudogene,1,15088,chr6_128992952_129008040
BC065397,X,136741824,136803364,processed_transcript,1,61540,chrX_136741824_136803364
BC067074,13,113293159,113379711,protein_coding,1,86552,chr13_113293159_113379711
BC085271,1,183205071,183206557,transcribed_processed_pseudogene,-1,1486,chr1_183205071_183206557
BC106175,12,8478874,8482157,transcribed_processed_pseudogene,-1,3283,chr12_8478874_8482157
BC106179,16,23220656,23225484,processed_transcript,-1,4828,chr16_23220656_23225484
BC107364,3,96433788,96452306,protein_coding,-1,18518,chr3_96433788_96452306
BE692007,19,11470166,11484578,processed_transcript,-1,14412,chr19_11470166_11484578
Baalc,15,38796295,38952912,protein_coding,1,156617,chr15_38796295_38952912
Baat,4,49489422,49506557,protein_coding,-1,17135,chr4_49489422_49506557
Babam1,8,71396861,71404619,protein_coding,1,7758,chr8_71396861_71404619
Bace1,9,45838580,45864399,protein_coding,1,25819,chr9_45838580_45864399
Bace2,16,97356742,97442936,protein_coding,1,86194,chr16_97356742_97442936
Bach1,16,87698945,87733346,protein_coding,1,34401,chr16_87698945_87733346
Bach2,4,32238804,32586108,protein_coding,1,347304,chr4_32238804_32586108
Bach2os,4,32559680,32571708,antisense,-1,12028,chr4_32559680_32571708
Bad,19,6941861,6951899,protein_coding,1,10038,chr19_6941861_6951899
Bag1,4,40936398,40948294,protein_coding,-1,11896,chr4_40936398_40948294
Bag2,1,33745484,33757795,protein_coding,-1,12311,chr1_33745484_33757795
Bag3,7,128523616,128546981,protein_coding,1,23365,chr7_128523616_128546981
Bag4,8,25764538,25785287,protein_coding,-1,20749,chr8_25764538_25785287
Bag5,12,111709488,111713257,protein_coding,-1,3769,chr12_111709488_111713257
Bag6,17,35135178,35147322,protein_coding,1,12144,chr17_35135178_35147322
Bahcc1,11,120232947,120292296,protein_coding,1,59349,chr11_120232947_120292296
Bahd1,2,118900377,118924528,protein_coding,1,24151,chr2_118900377_118924528
Baiap2,11,119942763,120006782,protein_coding,1,64019,chr11_119942763_120006782
Baiap2l1,5,144264526,144358112,protein_coding,-1,93586,chr5_144264526_144358112
Baiap2l2,15,79258195,79285537,protein_coding,-1,27342,chr15_79258195_79285537
Baiap3,17,25242659,25256364,protein_coding,-1,13705,chr17_25242659_25256364
Bak1,17,27019810,27029009,protein_coding,-1,9199,chr17_27019810_27029009
Bambi,18,3507923,3516404,protein_coding,1,8481,chr18_3507923_3516404
Bambi-ps1,2,122466935,122467526,processed_pseudogene,-1,591,chr2_122466935_122467526
Banf1,19,5364638,5367168,protein_coding,-1,2530,chr19_5364638_5367168
Banf2os,2,144059138,144068806,antisense,-1,9668,chr2_144059138_144068806
Bank1,3,136053363,136326066,protein_coding,-1,272703,chr3_136053363_136326066
Banp,8,121949750,122029258,protein_coding,1,79508,chr8_121949750_122029258
Bap1,14,31251450,31259944,protein_coding,1,8494,chr14_31251450_31259944
Bard1,1,71027498,71103146,protein_coding,-1,75648,chr1_71027498_71103146
Barhl1,2,28907679,28916668,protein_coding,-1,8989,chr2_28907679_28916668
Barx2,9,31846044,31913462,protein_coding,-1,67418,chr9_31846044_31913462
Basp1,15,25363277,25413764,protein_coding,-1,50487,chr15_25363277_25413764
Batf3,1,191097847,191108945,protein_coding,1,11098,chr1_191097847_191108945
Bax,7,45461697,45466898,protein_coding,-1,5201,chr7_45461697_45466898
Baz1a,12,54892989,55014348,protein_coding,-1,121359,chr12_54892989_55014348
Baz1b,5,135187264,135246129,protein_coding,1,58865,chr5_135187264_135246129
Baz2a,10,128091577,128129303,protein_coding,1,37726,chr10_128091577_128129303
Baz2b,2,59899363,60209839,protein_coding,-1,310476,chr2_59899363_60209839
Bbc3,7,16308393,16318205,protein_coding,1,9812,chr7_16308393_16318205
Bbip1,19,53929861,53944627,protein_coding,-1,14766,chr19_53929861_53944627
Bbox1,2,110262697,110314560,protein_coding,-1,51863,chr2_110262697_110314560
Bbs1,19,4886878,4906628,protein_coding,-1,19750,chr19_4886878_4906628
Bbs10,10,111298679,111301727,protein_coding,1,3048,chr10_111298679_111301727
Bbs12,3,37312554,37321453,protein_coding,1,8899,chr3_37312554_37321453
Bbs2,8,94067954,94098928,protein_coding,-1,30974,chr8_94067954_94098928
